symbol	base_addr	region_addr	votes	total_sites
Sched_gExecuteInfo	8011E04C	8011F304	1	1
SelectListConfig	8013D24C	8013E524	1	1
SelectListOffOn	80051974	80051DFC	1	1
SelectListTrackDirection	8005198C	80051E14	1	1
Sky_gTrackSpec	8013D88C	8013EB74	32	32
Speech_AllocateRAM__FlPc	800942E8	80094DD8	1	1
Speech_HandleRequest__Fllll	80094334	80094E24	1	1
Speech_PurgeRAM__FPc	80094314	80094E04	1	1
Speech_gCallSignDescription	80111E08	801130CC	3	3
Speech_gCarDescription	80111A44	80112D08	2	2
Speech_gCopAttr	80111E5C	80113120	2	2
Speech_gLocationDescription	80111DDC	801130A0	2	2
StCHANNEL	80146C88	80147FC4	1	1
StCdIntrFlag	80146C80	80147FBC	4	4
StEmu_Addr	80146C7C	80147FB8	13	13
StEmu_Idx	80146C9C	80147FD8	22	22
StEndFrame	80146C94	80147FD0	2	2
StFinalSector	80146CA4	80147FE0	5	5
StFunc1	80144874	80145BB0	1	1
StFunc2	80144878	80145BB4	2	2
StMode	801489CC	80149D08	3	3
StRgb24	80146C90	80147FCC	2	2
StRingAddr	80146CAC	80147FE8	6	6
StRingBase	80146CA8	80147FE4	5	5
StRingIdx1	80146CB0	80147FEC	13	13
StRingIdx2	80146CB4	80147FF0	8	8
StRingIdx3	80146CB8	80147FF4	1	1
StRingSize	80146CBC	80147FF8	3	3
StSTART_FLAG	80146C98	80147FD4	4	4
StStartFrame	80146CC0	80147FFC	1	1
StartedNewMusic	8013C63E	8013D932	1	1
StatsTimer	8013D998	8013EC78	11	11
Stats_TrackStats__FP8Car_tObj	800B81FC	800B8ED0	1	1
Stats_gTrackRecords	80114D94	8011604C	2	2
Stats_racePosition	8011E0E0	8011F398	6	6
Stframe_no	80146C8C	80147FC8	6	6
Stsector_offset	80146CA0	80147FDC	8	8
TP_gZPaletteSystem	8013DB78	8013EE58	4	4
TextLocations	80052398	80052828	1	1
Texture_CarColor	8013DB08	8013EDE8	14	14
Texture_gNum4bitPal	8013DB14	8013EDF4	5	5
Texture_gNum8bitPal	8013DB18	8013EDF8	5	5
Texture_gP4bitPmx	8013DB1C	8013EDFC	4	4
Texture_gP8bitPmx	8013DB20	8013EE00	4	4
Texture_gPalette4bit	8013DB24	8013EE04	4	4
Texture_gPalette8bit	8013DB28	8013EE08	4	4
Texture_palCopy	8013DB0C	8013EDEC	4	4
Texture_palNum	8013DB10	8013EDF0	11	11
TrackSpec_gCurrentSpec	8013DB94	8013EE74	1	1
TrackSpec_gMaxSpec	8013DB98	8013EE78	1	1
TrackSpec_gPrevSpec	8013DB90	8013EE70	1	1
TrackSpec_gSpec	8012327C	8012456C	15	16
Track_chunkList	8013D4B8	8013E79C	18	18
Track_gControllerCount	8013D4E4	8013E7CC	5	5
Track_gInViewCount	8013D4B0	8013E794	1	1
Track_gInViewList	8013D4AC	8013E790	2	2
Track_gMatController	8013D4E8	8013E7D0	13	13
Track_gObjDefs	8013D4D4	8013E7BC	17	17
Track_gReflectionMaps	8011E170	8011F460	3	3
Track_gSaveSurface	8013D4CC	8013E7B0	2	2
Track_materials	8013D4D0	8013E7B4	4	4
Track_mem	8013D4D8	8013E7C0	5	5
TrsProj_precision	8013DB9C	8013EE7C	4	4
UserPermFileName	800529B8	80052E48	1	1
Vcount	80137D10	80139000	8	8
Weather_gDensityChangeFactor	8013DBF8	8013EED8	4	4
Weather_gDensityGoalState	8013DBF0	8013EED0	6	6
Weather_gDensityTbl	80123384	80124674	2	2
Weather_gDensityTimerGoal	8013DC00	8013EEE0	3	3
Weather_gDrawnServer	8013DBE0	8013EEC0	2	2
Weather_gIntensityChangeFactor	8013DBFC	8013EEDC	4	4
Weather_gIntensityGoalState	8013DBF4	8013EED4	8	8
Weather_gIntensityTbl	80123394	80124684	3	3
Weather_gIntensityTimerGoal	8013DC04	8013EEE4	3	3
Weather_gPServer	8013DBD0	8013EEB0	2	2
Weather_gPos	8013DBA8	8013EE88	6	6
Weather_gPrevPServer	8013DBD8	8013EEB8	2	2
Weather_gPrevPos	8013DBB0	8013EE90	5	5
Weather_gRandomVelocityVectors	801233E4	801246D4	1	1
Weather_gSnowTrack	8013DC08	8013EEE8	3	3
Weather_gSplatInfo	8013DBAC	8013EE8C	8	8
Weather_gSplatInfoServer	8013DBC8	8013EEA8	2	2
Weather_gSys	80123408	801246F8	23	23
Weather_gTrackIntensityLimit	8013DC0C	8013EEEC	2	2
Weather_gTrackIntensityLimitTbl	801233A4	80124694	1	1
Weather_gTrackSpec	8013DBC4	8013EEA4	1	1
Weather_gType	8013DBEC	8013EECC	7	7
Weather_gWasDrawn	8013DBA4	8013EE84	7	7
Xfade	8010E68C	8010F950	1	1
_19AIHigh_BTC_HumanCop_lastInputRequestTick_	8013C560	8013D850	5	5
_6Speech_fgSpeech	8013CD84	8013E078	39	39
_6Speech_fgUndefined	8013CD88	8013E07C	5	5
_7tScreen_fSuppressLoadingText	800517C8	80051C50	3	3
__bss_org	8013DEE0	8013F1E8	4	4
__sdata_org	8013C54C	8013D83C	2	2
_bss_obj	8013DD7C	8013F084	6	6
_cd_event_read	801091A8	80109DE4	1	1
_cd_event_ready	80109180	80109DBC	1	1
_cd_event_sync	80109158	80109D94	1	1
_cd_intr_dispatch	80108680	8010902C	2	2
_cdread2_ready	800F8FCC	800F9928	1	1
_ctype_	801371D1	801384C1	1	1
_dirCheck	8010A510	8010B14C	1	1
_dirRecvAuto	8010A1E4	8010AE20	1	1
_dirSendAuto	8010A0E4	8010AD20	1	1
_dma_isr	801066F8	801070A4	1	1
_first_patch	80109F5C	8010AB98	1	1
_front_data_org	80051260	80051748	5	5
_front_data_orgend	80052B38	80052FC8	8	8
_front_obj	80010000	80010000	1	1
_gpu_que_drain	800EF60C	800EFF68	2	2
_install_drain_cb	800EFE0C	800F0768	1	1
_padChanStart	80137CC8	80138FB8	3	3
_padChanStop	80137CCC	80138FBC	5	5
_padFixResult	80137CD0	80138FC0	4	4
_padFuncChkEng	80137C94	80138F84	4	4
_padFuncClrCmdNo	80137C9C	80138F8C	2	2
_padFuncClrInfo	80137C7C	80138F6C	8	8
_padFuncCurrLimit	80137C84	80138F74	1	1
_padFuncGetGunPos	80137CA8	80138F98	1	1
_padFuncGetTxd	80137C80	80138F70	2	2
_padFuncIntGun	80137CA0	80138F90	1	1
_padFuncNextPort	80137C78	80138F68	4	4
_padFuncPort2Info	80137C8C	80138F7C	5	5
_padFuncPtr2Port	80137C88	80138F78	1	1
_padFuncRecvAuto	80137C98	80138F88	3	3
_padFuncSendAuto	80137C90	80138F80	6	6
_padFuncSetGunPort	80137CA4	80138F94	1	1
_padGunExec	80137CB4	80138FA4	1	1
_padInfoDir	80137CAC	80138F9C	5	5
_padIntExec	80137CB0	80138FA0	5	5
_padLoadActInfo_rcv	80105980	8010632C	1	1
_padLoadActInfo_snd	801058D8	80106284	1	1
_padModeMtap	80137CC4	80138FB4	2	2
_padSetActAlign_rcv	80105C78	80106624	1	1
_padSetActAlign_snd	80105C5C	80106608	1	1
_padSetMainMode_rcv	80105E2C	801067D8	1	1
_padSetMainMode_snd	80105DD8	80106784	1	1
_padSioChan	80137CB8	80138FA8	11	11
_padSioState	80137CBC	80138FAC	7	7
_padTotalCurr	80137CC0	80138FB0	6	6
_padVbCallback0	80104AB0	8010545C	1	1
_padVbCallback1	80104A48	801053F4	1	1
_pad_failall	800FDEF0	800FE89C	1	1
_pad_filter	800FE0B0	800FEA5C	1	1
_pad_get_port	800FE364	800FED10	1	1
_pad_getbyte	800FDFF4	800FE9A0	1	1
_pad_port_to_slot	800FE32C	800FECD8	1	1
_pad_reset_state	800FDE88	800FE834	1	1
_pad_shift	800FDFE4	800FE990	1	1
_patch_card	8010CA68	8010D6C4	1	1
_patch_gte_handler_1	80106500	80106EAC	1	1
_qin	801237C4	80124AB4	21	21
_qout	801237C8	80124AB8	20	20
_que	8013EC00	8013FF3C	3	3
_read_data_int	80108B24	801094D0	2	2
_read_int	801088B0	8010925C	1	1
_read_sync	8010887C	80109228	2	2
_startTime	80148AB0	80149DEC	6	6
_vt_10AIHigh_Cop	80055154	80055924	1	1
_vt_10tMenuBlank	80010680	80010678	2	2
_vt_10tPMenuItem	800562CC	80056A80	2	2
_vt_11AIHigh_Base	80054E04	800555D4	2	2
_vt_11tDialogBase	800105B0	800105A8	3	3
_vt_11tDialogHelp	80010550	80010548	1	1
_vt_11tScreenMain	800118B0	80011858	1	1
_vt_12AIHigh_Human	800550C8	80055898	1	1
_vt_12AIState_Idle	80055600	80055DD0	8	8
_vt_12tDialogYesNo	80010370	80010368	1	1
_vt_12tMenuOptions	80010620	80010618	2	2
_vt_12tOptionsMenu	80010F08	80010F00	2	2
_vt_12tScreenAudio	80012158	80012108	1	1
_vt_13AIState_Chase	800555E0	80055DB0	2	2
_vt_13tListIterator	800113C8	80011370	2	2
_vt_14AIDataRecord_t	800554AC	80055C7C	2	2
_vt_14AIHigh_BTC_Cop	80054F04	800556D4	1	1
_vt_14AIHigh_Traffic	800551B0	80055980	1	1
_vt_14AIState_Cruise	80055500	80055CD0	1	1
_vt_14AIState_Donuts	80055540	80055D10	1	1
_vt_14AIState_Normal	80055620	80055DF0	1	1
_vt_14ObjectSignAnim	80056088	8005683C	1	1
_vt_14tInsideBoxMenu	80010EA8	80010EA0	2	2
_vt_14tPListIterator	80056334	80056AE8	2	2
_vt_14tScreenDisplay	800120D0	80012080	1	1
_vt_14tScreenMemcard	80012228	800121D8	1	1
_vt_15AIHigh_Opponent	800550F8	800558C8	1	1
_vt_15AIState_Offroad	800555C0	80055D90	2	2
_vt_15ObjectMultiAnim	800560B8	8005686C	1	1
_vt_15tDialogYesNoMem	80010310	80010308	1	1
_vt_15tDialogYesNoTri	800102B0	800102A8	2	2
_vt_15tMenuNFS4Bottom	800106E0	800106D8	2	2
_vt_15tScreenUserName	800126E8	80012698	1	1
_vt_16AIHigh_BasicPerp	80054E6C	8005563C	9	9
_vt_16tListIteratorCar	80010208	80010200	2	2
_vt_16tScreenCarSelect	80011D08	80011CB8	2	2
_vt_16tScreenPinkSlips	80011930	800118D8	1	1
_vt_16tScreenTrackInfo	80011F78	80011F28	1	1
_vt_17AIHigh_BTC_AIPerp	80054FA0	80055770	2	2
_vt_17AIState_GotoSlice	80055520	80055CF0	1	1
_vt_17AIState_Purgatory	80055580	80055D50	2	2
_vt_17tDialogBackUpOnly	80010490	80010488	1	1
_vt_17tScreenTrophyInfo	80011E90	80011E40	1	1
_vt_17tScreenTrophyRoom	80011E28	80011DD8	2	2
_vt_17tUserNameMenuItem	80010B18	80010B10	1	1
_vt_18AIHigh_BTC_Wingman	80054EC4	80055694	1	1
_vt_18tInsideBoxSongMenu	80010C78	80010C70	2	2
_vt_18tListIteratorRange	80011308	800112B0	2	2
_vt_18tListIteratorTrack	80010FE8	80010FE0	2	2
_vt_18tMenuNFS4TwoPlayer	80010740	80010738	2	2
_vt_18tScreenTournSelect	80011DB0	80011D60	2	2
_vt_18tScreenTrackSelect	80011F08	80011EB8	1	1
_vt_19AIHigh_BTC_HumanCop	80054EE4	800556B4	1	1
_vt_19tScreenTrackRecords	80011FF0	80011FA0	1	1
_vt_20AIHigh_BTC_HumanPerp	80054FC0	80055790	1	1
_vt_20tDialogMessageString	800104F0	800104E8	3	3
_vt_20tListIteratorIndexed	80011398	80011340	2	2
_vt_20tMenuItemInteractive	80011228	800111D0	2	2
_vt_20tMenuItemSlidingMenu	80010E48	80010E40	2	2
_vt_20tScreenCarSelectDuel	80011C80	80011C30	1	1
_vt_21AIState_RovingTraffic	80055560	80055D30	2	2
_vt_21tDialogNoInputMessage	80010430	80010428	1	1
_vt_21tListIteratorCarColor	800101D8	800101D0	2	2
_vt_21tPListIteratorIndexed	80056304	80056AB8	2	2
_vt_21tPMenuItemInteractive	8005625C	80056A10	2	2
_vt_22ObjectFinishedSignAnim	800560A0	80056854	1	1
_vt_22tInsideBoxTwoWaySlider	80010B70	80010B68	2	2
_vt_22tMenuItemLeftRightFade	80010F60	80010F58	1	1
_vt_23AIDataRecord_AccTable_t	80055494	80055C64	1	1
_vt_23ObjectFinishedMultiAnim	800560D0	80056884	1	1
_vt_23tListIteratorTournament	80011670	80011618	2	2
_vt_23tMenuItemGoToMenuButton	80011120	800110C8	2	2
_vt_23tPMenuItemCommandButton	80056144	800568F8	2	2
_vt_23tScreenBeTheCopCongrats	80012310	800122C0	1	1
_vt_23tScreenControllerConfig	80012078	80012028	1	1
_vt_23tScreenPinkSlipCongrats	80012378	80012328	1	1
_vt_23tScreenTournamentTrophy	800123E0	80012390	1	1
_vt_24tListIteratorMultiPlayer	80011338	800112E0	1	1
_vt_24tMenuItemLeftRightChoice	800111D0	80011178	2	2
_vt_24tMenuItemLeftRightSlider	80011178	80011120	2	2
_vt_24tPMenuItemGoToMenuButton	8005617C	80056930	2	2
_vt_24tScreenPinkSlipStandings	800119A8	80011950	1	1
_vt_25tInsideBoxLeftRightSlider	80010BC8	80010BC0	2	2
_vt_25tListIteratorRangeIndexed	800112D8	80011280	2	2
_vt_25tPMenuItemLeftRightChoice	80056224	800569D8	2	2
_vt_25tPMenuItemLeftRightSlider	800561EC	800569A0	2	2
_vt_25tScreenCarSelectTwoPlayer	80011BF0	80011BA0	4	4
_vt_25tScreenPinkSlipsCarSelect	80011B60	80011B10	1	1
_vt_25tScreenTournamentCongrats	800122A8	80012258	1	1
_vt_26tListIteratorDoubleIndexed	80011368	80011310	1	1
_vt_26tScreenTournamentStandings	80011A48	800119F0	1	1
_vt_27tMenuItemGoToMenuNFS4Button	80010908	80010900	2	2
_vt_28tMenuItemNFS4LeftRightChoice	800108B0	800108A8	2	2
_vt_28tPMenuItemNonInteractiveText	80056294	80056A48	2	2
_vt_29tMenuItemLeftRightAudioSlider	80010CE0	80010CD8	2	2
_vt_31tScreenTournamentStandings3item	800119F8	800119A0	1	1
_vt_32tPMenuItemLeftRightSliderIndexed	800561B4	80056968	2	2
_vt_5tMenu	800110C8	80011070	2	2
_vt_6tPMenu	8005611C	800568D0	2	2
_vt_7tScreen	80011418	800113C0	2	2
_vt_9tMenuItem	80011280	80011228	2	2
_vt_9tMenuNFS4	800107A0	80010798	3	3
_vt_Q26Speech13MobileSpeaker	80055BD4	80056384	1	1
_vt_Q26Speech15DispatchSpeaker	80055CCC	8005647C	1	1
_vt_Q26Speech7Speaker	80055DC4	80056574	2	2
_waitTime	80148AAC	80149DE8	5	5
abortflag	8013DCD4	8013EFB4	4	4
accidentSlice	8013C814	8013DB08	5	5
aeroUpgrade	8010DD00	8010E95C	2	2
allLanguages	800514D0	800519B8	1	1
animScripts	8010E24C	8010F510	5	5
animSlots	8010E14C	8010F410	5	5
animation_timer	8011F718	80120A08	4	4
asintbl	80137260	80138550	2	2
asyncsystemtask	800F1120	800F1E54	1	1
atantbl	80136CE8	80137FD8	1	1
audioBackwardsDirection	8013C62C	8013D920	2	2
availablefilesystems	8013DC60	8013EF40	8	8
bSirenOn	8010E790	8010FA54	4	4
bSirenPitchingUp	8010E7A8	8010FA6C	1	1
befuddleExtensions	8011423C	801154F4	1	1
befuddleTemp	80115C3C	80116EF4	1	1
bestLapTime	8013C6C0	8013D9B4	6	6
biglen	8013DE64	8013F16C	1	1
burnPath	8013D2E0	8013E5C4	1	1
camSpeedTable	8010F7D0	80110A94	3	3
carManager	80114274	8011552C	75	75
clock_realTime	80110C24	80111EE8	5	5
closecallback	800FC850	800FD1FC	1	1
colourChosen	80051914	80051D9C	1	1
colourRGB	8011FD70	80121060	1	1
commentaryActualLevel	80051538	80051A20	3	3
compressed_data	8011DB98	8011EE50	3	3
controlData	8011706C	80118324	6	6
copGame	8010D51C	8010E178	1	1
copTuningInfo	8010DF5C	8010F220	2	2
countdown	8013C63C	8013D930	11	11
counter	8011E09C	8011F354	1	1
creditShapeFile	80052A58	80052EE8	6	6
currentLap	8013C6BC	8013D9B0	3	3
currentSize	800517E0	80051C68	3	3
currentSpeechViv	80051510	800519F8	2	2
currentSpriteColor	8013DE14	8013F11C	15	15
currentdirectory	80140414	80141750	2	2
currentfilesystem	8013DC5C	8013EF3C	6	6
currentfont	80135BA0	80136E90	7	7
currentwindow	801486E4	80149C2C	2	2
data_ready_callback	80108798	80109144	1	1
debug_cause	80136AE0	80137DD0	9	9
decodeansi	801069AC	80107358	1	1
decodeshiftjis	801069EC	80107398	3	3
dircompare	800FA344	800FACF4	2	2
disablecd	8013DC58	8013EF38	3	3
divTable	8011401C	801152D4	2	2
download	80052A30	80052EC0	4	4
drawpending	8013DD10	8013EFF0	4	4
engineUpgrade	8010DCE0	8010E93C	2	2
exceedRedline	8013D300	8013E5E4	4	4
fAmbientRangeON	8013C6F4	8013D9E8	1	1
fHelpText	800515B0	80051A98	5	5
fMapOffX	80120B18	80121E08	1	1
fMapOffY	80120B30	80121E20	1	1
fMapRotate	80120B48	80121E38	1	1
fMapScaleX	80120AC0	80121DB0	1	1
fMapScaleY	80120AEC	80121DDC	1	1
fMemIcon	80052938	80052DC8	4	4
fMysticWindON	8013C6F0	8013D9E4	1	1
fReverbLevel	8013C679	8013D96D	3	3
fReverbOn	8013C678	8013D96C	7	7
falseLapCounter	8013C634	8013D928	2	2
falseLapTrigCur	8013C6B4	8013D9A8	1	1
falseLapTrigNumsBackward	8010E63C	8010F900	1	1
falseLapTrigNumsForward	8010E5EC	8010F8B0	1	1
fastRandom	8013D0FC	8013E3D4	98	98
fatantbl	80137868	80138B58	1	1
fePath	8013D2E4	8013E5C8	1	1
feeler3	8010F7EC	80110AB0	1	1
filesizeatomic	800E5608	800E61F4	1	1
findClosestSideDave	8013C838	8013DB2C	6	6
flaseLapTrigTrack	8013C6B8	8013D9AC	1	1
fogslicePos	8013DB8C	8013EE6C	5	5
font12	800517D4	80051C5C	3	3
font18	800517D8	80051C60	3	3
fontTitle	800517DC	80051C64	3	3
font_abr	8013D860	8013EB48	2	2
font_clutx	8013D854	8013EB3C	9	9
font_cluty	8013D858	8013EB40	7	7
font_currentTPage	8013D868	8013EB50	3	3
font_tint	8013D85C	8013EB44	2	2
fortext4	800E3E40	800E4A4C	1	1
frictionLess	8013C830	8013DB24	5	5
frontEnd	80114600	801158B8	157	157
frontLimit	8013C7E4	8013DAD8	2	2
frontMult	8013D308	8013E5EC	4	4
fudgeTable	801140E4	8011539C	1	1
funcEvSpError	80109564	8010A1A0	1	1
funcEvSpErrorx	801095B4	8010A1F0	1	1
funcEvSpIOE	80109550	8010A18C	1	1
funcEvSpIOEx	801095A0	8010A1DC	1	1
funcEvSpNewcard	8010958C	8010A1C8	1	1
funcEvSpNewcardx	801095DC	8010A218	1	1
funcEvSpTimeout	80109578	8010A1B4	1	1
funcEvSpTimeoutx	801095C8	8010A204	1	1
func_8010CA40	8010CA40	8010D69C	2	4
g1Player	8013DE04	8013F10C	48	48
gAllScreens	80051934	80051DBC	2	2
gAnimDefs	80115C48	80116F00	1	1
gBWSlice	8013C7A4	8013DA98	1	1
gBlockadeTypes	8013C568	8013D858	2	2
gBrakeRatio	8013D2F0	8013E5D4	2	2
gCISouffle	8013D44C	8013E730	11	11
gCView	80116F7C	80118234	12	12
gCalculateVictory	8013D28D	8013E569	1	1
gCarObj	80052A68	80052EF8	9	9
gCarSelected	80051544	80051A2C	4	4
gChunkObjInfo	8011F748	80120A38	7	7
gClearCycle	801370BC	801383AC	1	1
gClutDepth	8012107C	8012236C	4	4
gContextMan	8010EEAC	80110170	2	2
gCopMat	8010EE88	8011014C	4	4
gCountSm	8013DACC	8013EDAC	5	5
gCurrContext	8013C790	8013DA84	10	10
gCurrentMemory	8013DAB8	8013ED98	4	4
gCurrentNumSplats	8013DBA0	8013EE80	6	6
gCurrentShapes	800517CC	80051C54	10	10
gCurrentVIV	800514CC	800519B4	4	4
gDLPixmap	80112B2C	80113DE4	2	2
gDPixmap	8013D1DC	8013E4B4	1	1
gDamagePixmap	8013D21C	8013E4F4	1	1
gDataRate	80148434	80149770	2	2
gDirtPalette	8013D200	8013E4D8	2	2
gDiv	8011F628	80120918	1	1
gEnviro	8011F424	80120714	9	9
gEventDats	80148048	80149384	5	5
gFEBigHandle	8013D280	8013E558	3	3
gFEBonus	8013D27C	8013E554	4	4
gFECheats	8013D278	8013E550	2	2
gFEmusicON	8013C66C	8013D960	1	1
gFileDevice	8013EA88	8013FDC4	24	24
gFilterSetting	8014842C	80149768	3	3
gFlarePixmap	80112B88	80113E40	5	5
gFlare_LensFlare	80120278	80121568	6	6
gFlip	8013D7B4	8013EA9C	34	34
gFontClut	8013D864	8013EB4C	4	4
gFontSpaceWidth	8013D866	8013EB4E	2	2
gFreePal4	8013DB2C	8013EE0C	8	8
gFreePal8	8013DB34	8013EE14	7	7
gGameAudioList	8013C730	8013DA24	8	8
gGameNum	80148428	80149764	2	2
gGameSceneList	8013D408	8013E6EC	7	7
gGasRatio	8013D2F4	8013E5D8	12	12
gGrassPalette	8013D210	8013E4E8	2	2
gGravelPalette	8013D20C	8013E4E4	1	1
gGravelPixmap	8013D204	8013E4DC	3	3
gHelpShapes	80052A64	80052EF4	22	22
gHighMemory	8013DAB4	8013ED94	1	1
gHorizonExtraSkyPixmaps	80120338	80121628	1	1
gHorizonPixmap	801202F8	801215E8	4	4
gHrzRingColor	801207F4	80121AE4	1	3
gHrz_Lightning	801208BC	80121BAC	4	4
gHudF4	8013E450	8013F758	4	4
gHudG4	8013E730	8013FA38	2	2
gISouffle	8013D448	8013E72C	8	8
gIdentTemplate	8011F570	80120860	1	1
gInitialArt	8011E158	8011F448	8	8
gLargestUnused	800514B8	800519A0	3	3
gLastSubTick	80148430	8014976C	5	5
gLastTick	80148438	80149774	3	3
gLeafPixmap	8013D218	8013E4F0	7	7
gLightningPixmap	80112B94	80113E4C	3	3
gLoop	8013D7B8	8013EAA0	3	3
gLowMemory	8013DAB0	8013ED90	3	3
gMDECinfo	80052B28	80052FB8	9	9
gMPauseUpdate	8013D264	8013E53C	4	4
gMPauseUpdateNextTime	8013D240	8013E518	8	8
gMapOffX	8013D97C	8013EC5C	3	3
gMapOffY	8013D980	8013EC60	2	2
gMapRotate	8013D970	8013EC50	2	2
gMapScaleX	8013D974	8013EC54	3	3
gMapScaleY	8013D978	8013EC58	3	3
gMasterAmbientLevel	8013C660	8013D954	8	8
gMasterEngineLevel	8013C658	8013D94C	2	2
gMasterFENarrationLevel	8013C65C	8013D950	9	9
gMasterMusicLevel	8013C650	8013D944	9	9
gMasterSFXLevel	8013C654	8013D948	16	16
gMaxFindQuadSliceIterations	8013C7D4	8013DAC8	2	2
gMaxSChunk	8013DAD4	8013EDB4	4	4
gMemAlloc	801370A8	80138398	3	3
gMemCardInfo	80052D68	800531F8	23	33
gMemFree	801370AC	8013839C	3	3
gMenuPixmap	80120FD0	801222C0	6	6
gMenuPixmapAlloc	80120FF0	801222E0	1	1
gMenuRotate	80051264	8005174C	3	3
gMenu_SubMenuPlayer	800517C0	80051C48	3	3
gMusicHandle	8013D51C	8013E804	1	1
gNbFreePal4	8013DB30	8013EE10	12	12
gNbFreePal8	8013DB38	8013EE18	10	10
gNightInitCache	8013DA90	8013ED70	1	1
gNightMat	8010EE64	80110128	5	5
gNight_renderNight	8013DA28	8013ED08	6	6
gNumBanks	801370B8	801383A8	6	6
gNumIMassObjects	8013D2DC	8013E5B8	5	5
gNumSlices	8013C7C8	8013DABC	151	151
gObjDefOffsetsGroup	8013D4E0	8013E7C8	5	5
gPadinfo	8013E89C	8013FBA4	34	34
gPauseMenuDefs	8013D268	8013E540	18	18
gPauseMenuRect	8013D3D4	8013E6B8	2	2
gPauseRender	8013D3DC	8013E6C0	1	1
gPersistMidgroundObjInst	8013D4C4	8013E7A8	2	2
gPersistObjDef	8013D4BC	8013E7A0	7	7
gPersistObjDefBoundingSpheres	8013D4C8	8013E7AC	1	1
gPersistObjInst	8013D4C0	8013E7A4	7	7
gPixmaps	80112BD4	80113E8C	6	6
gPreLoadTicks	80148044	80149380	2	2
gPrevSkidSm	8011E2F0	8011F5E0	9	9
gQuickSirenCount	8013C710	8013DA04	4	4
gReparm	801370A0	80138390	2	2
gReplayCameraSlots	8011DBDC	8011EE94	11	11
gRngCoordTop	8013D890	8013EB78	6	6
gSMokePalette	8013D1FC	8013E4D4	4	4
gSMokePixmap	8013D1F4	8013E4CC	3	3
gSPCH_Initialized	801370B0	801383A0	4	4
gSampleRequest	80137094	80138384	3	3
gSaveChunk	8011E770	8011FA60	4	4
gSaveSeg	8011E6F0	8011F9E0	4	4
gSemiTransText	8005160C	80051AF4	2	2
gSentenceChoice	8014843C	80149778	5	5
gSentenceRuleSet	8013709C	8013838C	6	6
gSentenceRuleTest	80137098	80138388	3	3
gShadowPixmap	8013D1E4	8013E4BC	3	3
gShowroomLights	800514B4	8005199C	3	3
gSimObjAnims	80115D60	80117018	7	7
gSimQueue_BlockOther	8013D43C	8013E720	4	4
gSimQueue_BlockSelf	8013D438	8013E71C	7	7
gSimQueue_Ticker	8013D434	8013E718	5	5
gSkidMarkPixmap	8013D1EC	8013E4C4	3	3
gSkyColor	80120620	80121910	3	3
gSkyMesh	80120378	80121668	3	3
gSkyPixmapIndex	80120774	80121A64	2	2
gSm	8013DAC8	8013EDA8	9	9
gSndBnk	8010E8A8	8010FB6C	8	8
gSnowPalette	8013D214	8013E4EC	3	3
gSparkHPixmap	80112B54	80113E0C	4	4
gSpikeBelt	8013C794	8013DA88	4	4
gSpikeBeltChunk	8013C79C	8013DA90	3	3
gSpikeBeltColourTableIndex	8013C7B0	8013DAA4	1	1
gSpikeBeltPixmap	8013D1E0	8013E4B8	2	2
gSpikeBeltSlice	8013C798	8013DA8C	4	4
gSpikeBeltWidth	8013C7AC	8013DAA0	3	3
gSpikeBeltX	8013C7A0	8013DA94	5	5
gSprite0	8013DE08	8013F110	16	16
gSprite1	8013DE0C	8013F114	8	8
gStatusSm	8011E670	8011F960	6	6
gSteerRatio	8013D2F8	8013E5DC	1	1
gStereoMode	8013C674	8013D968	4	4
gStopCommentaryNow	800514C8	800519B0	4	4
gSwapFileName	80052064	800524F4	1	1
gSwapFileNameTI	8005208C	8005251C	1	1
gTAddCSmoke	8013D4F4	8013E7DC	3	3
gTAddCarExtraSfx	8011E270	8011F560	3	3
gTAddCarSfx	8011E1D0	8011F4C0	2	2
gTAddCarWheelDelay	8013D4F0	8013E7D8	3	3
gTAddCarWheelSfx	8011E1F0	8011F4E0	3	3
gTEnviroEffect	8011E1B0	8011F4A0	2	2
gTMoveSouffle	8013D450	8013E734	4	4
gTPage0	8013E390	8013F698	2	2
gTPage1	8013E3F0	8013F6F8	3	3
gTableCache	8013DA94	8013ED74	13	13
gTotalMem	8013D7C4	8013EAAC	1	1
gTotalMemory	8013DABC	8013ED9C	3	3
gUseFrontend	8013D274	8013E54C	3	3
gUseSm	8013DAD0	8013EDB0	14	14
gVi	8013D83C	8013EB24	5	5
gVi2	8013C7B8	8013DAAC	3	3
gVoxBanks	801370B4	801383A4	16	16
gVoxEvents	80148060	8014939C	30	30
gVoxInGame	80148058	80149394	7	7
gWSavePtr	8013D830	8013EB18	71	71
gWeatherPixmap	80112B7C	80113E34	4	4
gWindDir	8013D454	8013E738	5	5
gWorldMat	8010EE40	80110104	10	10
gZDepth	8013DB74	8013EE54	1	1
g_currentthread	8013DD5C	8013F060	3	3
gaChannel	8010E8FC	8010FBC0	17	17
generic128HzClock	8013C828	8013DB1C	7	7
getKeyMappings	8005173C	80051BC4	2	2
gfHexPt1	8011FE30	80121120	2	2
gfHexPt2	8011FE3C	8012112C	2	2
gfOctPt1	8011FE10	80121100	2	2
gfOctPt2	8011FE20	80121110	2	2
gfSpikePt0	8011FDE0	801210D0	2	2
gfSpikePt1	8011FDF0	801210E0	2	2
